frequency,delayrising,delayfalling
2735,602.1334729443049,7.785462040744155e6
2736,602.1258802869902,7.785508334468626e6
2737,602.1182878772713,7.785554621535496e6
2738,602.1106957151482,7.785600901945248e6
2739,602.1031038006208,7.78564717569837e6
2740,602.0955121336891,7.785693442795345e6
2741,602.0879207143532,7.785739703236659e6
2742,602.0803295426132,7.785785957022797e6
2743,602.0727386184687,7.7858322041542465e6
2744,602.0651479419201,7.78587844463149e6
2745,602.0575575129673,7.785924678455015e6
2746,602.0499673316101,7.785970905625304e6
2747,602.0423773978488,7.7860171261428455e6
2748,602.0347877116831,7.786063340008124e6
2749,602.0271982731133,7.786109547221623e6
2750,602.0196090821391,7.78615574778383e6
2751,602.0120201387607,7.786201941695229e6
2752,602.0044314429781,7.786248128956307e6
2753,601.9968429947913,7.7862943095675465e6
2754,601.9892547942002,7.7863404835294355e6
2755,601.9816668412049,7.786386650842458e6
2756,601.9740791358053,7.786432811507099e6
2757,601.9664916780014,7.7864789655238455e6
2758,601.9589044677932,7.786525112893181e6
2759,601.9513175051809,7.786571253615592e6
2760,601.9437307901643,7.786617387691563e6
2761,601.9361443227435,7.78666351512158e6
2762,601.9285581029184,7.786709635906128e6
2763,601.920972130689,7.786755750045693e6
2764,601.9133864060555,7.786801857540759e6
2765,601.9058009290177,7.786847958391813e6
2766,601.8982156995755,7.786894052599338e6
2767,601.8906307177292,7.786940140163822e6
2768,601.8830459834786,7.786986221085748e6
2769,601.8754614968238,7.787032295365603e6
2770,601.8678772577648,7.787078363003871e6
2771,601.8602932663015,7.787124424001039e6
2772,601.8527095224339,7.787170478357591e6
2773,601.845126026162,7.787216526074013e6
2774,601.837542777486,7.787262567150789e6
2775,601.8299597764056,7.787308601588407e6
2776,601.8223770229212,7.787354629387349e6
2777,601.8147945170323,7.787400650548102e6
2778,601.8072122587392,7.787446665071152e6
2779,601.7996302480419,7.787492672956984e6
2780,601.7920484849404,7.787538674206083e6
2781,601.7844669694346,7.787584668818933e6
2782,601.7768857015245,7.787630656796021e6
2783,601.7693046812103,7.787676638137833e6
2784,601.7617239084917,7.787722612844853e6
2785,601.754143383369,7.787768580917566e6
2786,601.7465631058419,7.7878145423564585e6
2787,601.7389830759106,7.787860497162015e6
2788,601.7314032935751,7.787906445334721e6
2789,601.7238237588354,7.787952386875062e6
2790,601.7162444716913,7.787998321783524e6
2791,601.708665432143,7.788044250060591e6
2792,601.7010866401905,7.788090171706748e6
2793,601.6935080958337,7.788136086722483e6
2794,601.6859297990727,7.7881819951082785e6
2795,601.6783517499075,7.788227896864621e6
2796,601.6707739483379,7.788273791991996e6
2797,601.6631963943641,7.788319680490888e6
2798,601.6556190879862,7.788365562361783e6
2799,601.6480420292039,7.788411437605166e6
2800,601.6404652180174,7.788457306221523e6
2801,601.6328886544267,7.788503168211339e6
2802,601.6253123384316,7.788549023575099e6
2803,601.6177362700324,7.788594872313288e6
2804,601.6101604492289,7.788640714426393e6
2805,601.6025848760212,7.788686549914897e6
2806,601.5950095504091,7.7887323787792865e6
2807,601.5874344723929,7.788778201020048e6
2808,601.5798596419725,7.788824016637664e6
2809,601.5722850591477,7.788869825632623e6
2810,601.5647107239188,7.788915628005408e6
2811,601.5571366362856,7.788961423756505e6
2812,601.5495627962481,7.7890072128864005e6
2813,601.5419892038063,7.7890529953955775e6
2814,601.5344158589604,7.789098771284523e6
2815,601.5268427617101,7.7891445405537225e6
2816,601.5192699120557,7.789190303203661e6
2817,601.511697309997,7.789236059234822e6
2818,601.504124955534,7.789281808647694e6
2819,601.4965528486669,7.78932755144276e6
2820,601.4889809893954,7.789373287620506e6
2821,601.4814093777196,7.789419017181418e6
2822,601.4738380136397,7.78946474012598e6
2823,601.4662668971555,7.789510456454679e6
2824,601.458696028267,7.789556166167999e6
2825,601.4511254069744,7.789601869266425e6
2826,601.4435550332774,7.789647565750444e6
2827,601.4359849071762,7.78969325562054e6
2828,601.4284150286708,7.789738938877199e6
2829,601.4208453977611,7.789784615520906e6
2830,601.4132760144472,7.789830285552146e6
2831,601.405706878729,7.789875948971405e6
2832,601.3981379906065,7.789921605779167e6
2833,601.3905693500799,7.78996725597592e6
2834,601.383000957149,7.7900128995621465e6
2835,601.3754328118138,7.790058536538334e6
2836,601.3678649140744,7.790104166904965e6
2837,601.3602972639306,7.790149790662528e6
2838,601.3527298613828,7.790195407811507e6
2839,601.3451627064306,7.790241018352387e6
2840,601.3375957990742,7.790286622285654e6
2841,601.3300291393135,7.790332219611793e6
2842,601.3224627271486,7.790377810331289e6
2843,601.3148965625795,7.790423394444627e6
2844,601.307330645606,7.790468971952293e6
2845,601.2997649762284,7.790514542854773e6
2846,601.2921995544466,7.790560107152551e6
2847,601.2846343802604,7.790605664846114e6
2848,601.27706945367,7.7906512159359455e6
2849,601.2695047746754,7.7906967604225315e6
2850,601.2619403432765,7.790742298306358e6
2851,601.2543761594734,7.790787829587909e6
2852,601.2468122232659,7.790833354267671e6
2853,601.2392485346544,7.790878872346129e6
2854,601.2316850936385,7.790924383823768e6
2855,601.2241219002184,7.790969888701074e6
2856,601.2165589543939,7.791015386978531e6
2857,601.2089962561654,7.791060878656626e6
2858,601.2014338055325,7.7911063637358425e6
2859,601.1938716024954,7.791151842216668e6
2860,601.186309647054,7.791197314099586e6
2861,601.1787479392084,7.791242779385082e6
2862,601.1711864789585,7.791288238073643e6
2863,601.1636252663044,7.791333690165753e6
2864,601.156064301246,7.791379135661897e6
2865,601.1485035837835,7.791424574562562e6
2866,601.1409431139166,7.79147000686823e6
2867,601.1333828916455,7.79151543257939e6
2868,601.1258229169702,7.791560851696526e6
2869,601.1182631898906,7.791606264220122e6
2870,601.1107037104067,7.791651670150666e6
2871,601.1031444785186,7.79169706948864e6
2872,601.0955854942263,7.791742462234532e6
2873,601.0880267575297,7.7917878483888265e6
2874,601.080468268429,7.791833227952009e6
2875,601.0729100269239,7.7918786009245645e6
2876,601.0653520330145,7.791923967306978e6
2877,601.0577942867009,7.791969327099736e6
2878,601.0502367879831,7.792014680303322e6
2879,601.042679536861,7.792060026918223e6
2880,601.0351225333347,7.792105366944924e6
2881,601.0275657774041,7.79215070038391e6
2882,601.0200092690693,7.792196027235666e6
2883,601.0124530083302,7.792241347500678e6
2884,601.004896995187,7.792286661179432e6
2885,600.9973412296393,7.79233196827241e6
2886,600.9897857116875,7.792377268780102e6
2887,600.9822304413316,7.79242256270299e6
2888,600.9746754185712,7.792467850041561e6
2889,600.9671206434067,7.792513130796298e6
2890,600.9595661158379,7.79255840496769e6
2891,600.9520118358648,7.79260367255622e6
2892,600.9444578034876,7.792648933562373e6
2893,600.9369040187061,7.792694187986635e6
2894,600.9293504815203,7.792739435829491e6
2895,600.9217971919302,7.792784677091427e6
2896,600.9142441499359,7.792829911772929e6
2897,600.9066913555374,7.792875139874481e6
2898,600.8991388087346,7.792920361396567e6
2899,600.8915865095277,7.792965576339675e6
2900,600.8840344579163,7.79301078470429e6
2901,600.8764826539008,7.793055986490896e6
2902,600.8689310974811,7.793101181699979e6
2903,600.861379788657,7.793146370332024e6
2904,600.8538287274288,7.793191552387517e6
2905,600.8462779137963,7.793236727866943e6
2906,600.8387273477595,7.7932818967707865e6
2907,600.8311770293185,7.7933270590995345e6
2908,600.8236269584733,7.793372214853671e6
2909,600.8160771352237,7.793417364033681e6
2910,600.8085275595699,7.793462506640052e6
2911,600.800978231512,7.793507642673267e6
2912,600.7934291510497,7.793552772133813e6
2913,600.7858803181832,7.793597895022173e6
2914,600.7783317329125,7.793643011338836e6
2915,600.7707833952376,7.793688121084284e6
2916,600.7632353051583,7.793733224259003e6
2917,600.7556874626748,7.79377832086348e6
2918,600.7481398677871,7.793823410898198e6
2919,600.7405925204952,7.793868494363645e6
2920,600.7330454207989,7.793913571260304e6
2921,600.7254985686984,7.793958641588661e6
2922,600.7179519641937,7.794003705349202e6
2923,600.7104056072848,7.794048762542412e6
2924,600.7028594979715,7.794093813168775e6
2925,600.695313636254,7.794138857228778e6
2926,600.6877680221323,7.794183894722907e6
2927,600.6802226556064,7.794228925651644e6
2928,600.6726775366761,7.794273950015479e6
2929,600.6651326653417,7.7943189678148925e6
2930,600.657588041603,7.794363979050374e6
2931,600.6500436654601,7.7944089837224055e6
2932,600.6424995369129,7.794453981831474e6
2933,600.6349556559614,7.794498973378065e6
2934,600.6274120226058,7.794543958362663e6
2935,600.6198686368458,7.794588936785755e6
2936,600.6123254986816,7.794633908647824e6
2937,600.6047826081132,7.794678873949356e6
2938,600.5972399651405,7.794723832690838e6
2939,600.5896975697635,7.794768784872753e6
2940,600.5821554219824,7.794813730495588e6
2941,600.5746135217969,7.794858669559827e6
2942,600.5670718692072,7.794903602065957e6
2943,600.5595304642134,7.7949485280144615e6
2944,600.5519893068151,7.794993447405827e6
2945,600.5444483970127,7.79503836024054e6
2946,600.536907734806,7.795083266519083e6
2947,600.5293673201952,7.795128166241942e6
2948,600.52182715318,7.795173059409604e6
2949,600.5142872337606,7.795217946022553e6
2950,600.506747561937,7.795262826081275e6
2951,600.499208137709,7.795307699586255e6
2952,600.4916689610769,7.795352566537978e6
2953,600.4841300320405,7.79539742693693e6
2954,600.4765913505998,7.7954422807835955e6
2955,600.469052916755,7.795487128078461e6
2956,600.4615147305058,7.795531968822011e6
2957,600.4539767918525,7.79557680301473e6
2958,600.4464391007948,7.795621630657105e6
2959,600.438901657333,7.795666451749621e6
2960,600.4313644614667,7.795711266292762e6
2961,600.4238275131964,7.795756074287015e6
2962,600.4162908125218,7.795800875732865e6
2963,600.4087543594429,7.795845670630796e6
2964,600.4012181539598,7.795890458981295e6
2965,600.3936821960724,7.795935240784846e6
2966,600.3861464857807,7.795980016041935e6
2967,600.3786110230849,7.796024784753048e6
2968,600.3710758079848,7.796069546918669e6
2969,600.3635408404805,7.796114302539283e6
2970,600.3560061205718,7.796159051615378e6
2971,600.348471648259,7.7962037941474365e6
2972,600.3409374235418,7.796248530135945e6
2973,600.3334034464206,7.796293259581389e6
2974,600.3258697168949,7.796337982484253e6
2975,600.318336234965,7.796382698845023e6
2976,600.3108030006309,7.796427408664185e6
2977,600.3032700138926,7.796472111942222e6
2978,600.2957372747501,7.796516808679623e6
2979,600.2882047832032,7.79656149887687e6
2980,600.2806725392521,7.796606182534449e6
2981,600.2731405428967,7.796650859652846e6
2982,600.2656087941372,7.796695530232547e6
2983,600.2580772929733,7.796740194274035e6
2984,600.2505460394053,7.7967848517777985e6
2985,600.2430150334329,7.79682950274432e6
2986,600.2354842750564,7.796874147174086e6
2987,600.2279537642755,7.7969187850675825e6
2988,600.2204235010905,7.796963416425294e6
2989,600.2128934855011,7.797008041247706e6
2990,600.2053637175076,7.797052659535304e6
2991,600.1978341971098,7.797097271288572e6
2992,600.1903049243077,7.797141876507997e6
2993,600.1827758991014,7.797186475194064e6
2994,600.1752471214909,7.797231067347257e6
2995,600.167718591476,7.797275652968064e6
2996,600.160190309057,7.797320232056968e6
2997,600.1526622742338,7.797364804614455e6
2998,600.1451344870062,7.797409370641011e6
2999,600.1376069473744,7.79745393013712e6
3000,600.1300796553384,7.797498483103269e6
3001,600.1225526108981,7.797543029539941e6
3002,600.1150258140535,7.797587569447624e6
3003,600.1074992648048,7.797632102826801e6
3004,600.0999729631517,7.797676629677959e6
3005,600.0924469090944,7.797721150001583e6
3006,600.084921102633,7.797765663798157e6
3007,600.0773955437671,7.797810171068168e6
3008,600.0698702324971,7.797854671812101e6
3009,600.0623451688228,7.7978991660304405e6
3010,600.0548203527443,7.797943653723672e6
3011,600.0472957842616,7.797988134892282e6
3012,600.0397714633746,7.798032609536755e6
3013,600.0322473900833,7.798077077657576e6
3014,600.0247235643878,7.79812153925523e6
3015,600.017199986288,7.798165994330204e6
3016,600.009676655784,7.798210442882981e6
3017,600.0021535728757,7.798254884914049e6
3018,599.9946307375633,7.798299320423892e6
3019,599.9871081498466,7.798343749412994e6
3020,599.9795858097256,7.798388171881842e6
3021,599.9720637172003,7.798432587830922e6
3022,599.9645418722708,7.798476997260718e6
3023,599.9570202749371,7.798521400171715e6
3024,599.9494989251991,7.798565796564398e6
3025,599.9419778230568,7.798610186439254e6
3026,599.9344569685104,7.798654569796769e6
3027,599.9269363615597,7.798698946637426e6
3028,599.9194160022047,7.79874331696171e6
3029,599.9118958904454,7.798787680770109e6
3030,599.904376026282,7.798832038063106e6
3031,599.8968564097142,7.7988763888411885e6
3032,599.8893370407422,7.798920733104839e6
3033,599.8818179193661,7.798965070854546e6
3034,599.8742990455856,7.799009402090792e6
3035,599.8667804194009,7.799053726814063e6
3036,599.8592620408119,7.799098045024846e6
3037,599.8517439098188,7.799142356723625e6
3038,599.8442260264213,7.799186661910885e6
3039,599.8367083906196,7.799230960587112e6
3040,599.8291910024136,7.799275252752792e6
3041,599.8216738618034,7.799319538408409e6
3042,599.814156968789,7.799363817554449e6
3043,599.8066403233703,7.799408090191396e6
3044,599.7991239255474,7.799452356319738e6
3045,599.7916077753202,7.799496615939958e6
3046,599.7840918726888,7.799540869052541e6
3047,599.7765762176531,7.799585115657976e6
3048,599.7690608102131,7.799629355756744e6
3049,599.7615456503689,7.799673589349332e6
3050,599.7540307381205,7.7997178164362265e6
3051,599.7465160734679,7.799762037017912e6
3052,599.7390016564109,7.799806251094872e6
3053,599.7314874869497,7.799850458667594e6
3054,599.7239735650844,7.799894659736563e6
3055,599.7164598908147,7.799938854302265e6
3056,599.7089464641408,7.799983042365183e6
3057,599.7014332850626,7.800027223925805e6
3058,599.6939203535802,7.800071398984614e6
3059,599.6864076696936,7.800115567542097e6
3060,599.6788952334027,7.800159729598738e6
3061,599.6713830447076,7.800203885155023e6
3062,599.6638711036081,7.800248034211438e6
3063,599.6563594101045,7.800292176768468e6
3064,599.6488479641965,7.800336312826597e6
3065,599.6413367658845,7.800380442386312e6
3066,599.633825815168,7.800424565448098e6
3067,599.6263151120475,7.80046868201244e6
3068,599.6188046565226,7.800512792079822e6
3069,599.6112944485934,7.800556895650732e6
3070,599.6037844882601,7.800600992725654e6
3071,599.5962747755224,7.800645083305073e6
3072,599.5887653103805,7.800689167389474e6
3073,599.5812560928345,7.800733244979343e6
3074,599.573747122884,7.800777316075167e6
3075,599.5662384005294,7.800821380677428e6
3076,599.5587299257705,7.800865438786614e6
3077,599.5512216986075,7.800909490403208e6
3078,599.54371371904,7.800953535527698e6
3079,599.5362059870685,7.8009975741605675e6
3080,599.5286985026926,7.801041606302301e6
3081,599.5211912659125,7.801085631953387e6
3082,599.5136842767282,7.801129651114308e6
3083,599.5061775351396,7.80117366378555e6
3084,599.4986710411467,7.801217669967599e6
3085,599.4911647947496,7.80126166966094e6
3086,599.4836587959483,7.801305662866058e6
3087,599.4761530447427,7.801349649583438e6
3088,599.4686475411329,7.801393629813567e6
3089,599.4611422851187,7.801437603556929e6
3090,599.4536372767004,7.801481570814009e6
3091,599.4461325158778,7.801525531585294e6
3092,599.4386280026511,7.801569485871267e6
3093,599.43112373702,7.801613433672415e6
3094,599.4236197189846,7.801657374989223e6
3095,599.4161159485451,7.801701309822176e6
3096,599.4086124257012,7.801745238171759e6
3097,599.4011091504532,7.801789160038458e6
3098,599.3936061228009,7.801833075422758e6
3099,599.3861033427443,7.801876984325145e6
3100,599.3786008102835,7.801920886746104e6
3101,599.3710985254185,7.80196478268612e6
3102,599.3635964881491,7.802008672145679e6
3103,599.3560946984755,7.802052555125264e6
3104,599.3485931563978,7.802096431625364e6
3105,599.3410918619157,7.802140301646462e6
3106,599.3335908150294,7.802184165189044e6
3107,599.3260900157389,7.802228022253594e6
3108,599.3185894640441,7.802271872840599e6
3109,599.311089159945,7.802315716950544e6
3110,599.3035891034418,7.802359554583915e6
3111,599.2960892945342,7.802403385741195e6
3112,599.2885897332225,7.802447210422871e6
3113,599.2810904195064,7.802491028629429e6
3114,599.2735913533861,7.802534840361352e6
3115,599.2660925348616,7.802578645619127e6
3116,599.2585939639329,7.8026224444032395e6
3117,599.2510956405998,7.802666236714175e6
3118,599.2435975648626,7.802710022552418e6
